,发卡行名称,长度,取值,卡种
1819,平安银行股份有限公司,16,356868,贷记卡
1820,平安银行股份有限公司,16,625360,贷记卡
1821,平安银行股份有限公司,16,625361,贷记卡
1822,平安银行股份有限公司,16,628296,贷记卡
1823,平安银行股份有限公司,16,625825,贷记卡
1824,平安银行股份有限公司,16,625823,贷记卡
1825,长治银行股份有限公司,17,622962,借记卡
1826,长治银行股份有限公司,19,623509,借记卡
1827,承德市商业银行,19,622936,借记卡
1828,承德银行,19,623060,借记卡
1829,承德银行,19,62326515,借记卡
1830,德州银行,19,622937,借记卡
1831,德州银行,19,623101,借记卡
1832,邯郸银行,18,622960,借记卡
1833,邯郸银行,18,623523,借记卡
1834,邯郸银行,18,623653,借记卡
1835,江苏银行,16,628210,贷记卡
1836,江苏银行,16,622283,贷记卡
1837,江苏银行,16,625902,贷记卡
1838,平凉市商业银行,16,621010,借记卡
1839,云南红塔银行,19,622980,借记卡
1840,云南红塔银行,19,623135,借记卡
1841,云南红塔银行,16,628351,贷记卡
1842,浙江民泰商业银行,19,621726,借记卡
1843,浙江民泰商业银行,19,621088,借记卡
1844,浙江民泰商业银行,19,620517,预付费卡
1845,浙江民泰商业银行,16,622740,贷记卡
1846,浙江民泰商业银行,16,625036,准贷记卡
1847,上饶市商业银行,16,621014,借记卡
1848,东营银行,18,621004,借记卡
1849,东营银行,18,623130,借记卡
1850,泰安银行,19,622972,借记卡
1851,泰安银行,19,623196,借记卡
1852,浙江稠州商业银行,19,623083,借记卡
1853,浙江稠州商业银行,16,621028,借记卡
1854,浙江稠州商业银行,16,628250,贷记卡
1855,乌海银行股份有限公司,19,622973,借记卡
1856,乌海银行股份有限公司,19,623153,借记卡
1857,自贡市商业银行,19,623121,借记卡
1858,自贡市商业银行,19,621070,借记卡
1859,龙江银行股份有限公司,19,622977,借记卡
1860,鄂尔多斯银行股份有限公司,19,622978,借记卡
1861,鄂尔多斯银行,16,628253,贷记卡
1862,鄂尔多斯银行股份有限公司,19,623093,借记卡
1863,鄂尔多斯银行股份有限公司,16,628378,贷记卡
1864,济宁银行股份有限公司,19,621200,借记卡
1865,济宁银行股份有限公司,19,623116,借记卡
1866,铁岭银行,19,621038,借记卡
1867,铁岭银行,19,623180,借记卡
1868,乐山市商业银行,19,621086,借记卡
1869,乐山市商业银行,19,621498,借记卡
1870,长安银行,19,621448,借记卡
1871,长安银行,19,621296,借记卡
1872,长安银行,19,621551,借记卡
1873,长安银行,16,628385,贷记卡
1874,宝鸡商行,19,621044,借记卡
1875,重庆三峡银行,16,621755,借记卡
1876,重庆三峡银行,16,622945,借记卡
1877,石嘴山银行,19,622940,借记卡
1878,石嘴山银行,19,623120,借记卡
1879,石嘴山银行,16,628355,贷记卡
1880,盘锦市商业银行,19,621089,借记卡
1881,盘锦市商业银行,19,623161,借记卡
1882,昆仑银行股份有限公司,19,621029,借记卡
1883,昆仑银行股份有限公司,19,621766,借记卡
1884,昆仑银行股份有限公司,19,623139,借记卡
1885,平顶山银行股份有限公司,19,621071,借记卡
1886,平顶山银行股份有限公司,19,623152,借记卡
1887,平顶山银行,16,628339,贷记卡
1888,朝阳银行,19,621074,借记卡
1889,朝阳银行,19,621515,借记卡
1890,朝阳银行,19,623030,借记卡
1891,宁波东海银行,18,623167,借记卡
1892,宁波东海银行,18,621345,借记卡
1893,遂宁市商业银行,19,621090,借记卡
1894,遂宁市商业银行,19,623178,借记卡
1895,保定银行,19,621091,借记卡
1896,保定银行,19,623168,借记卡
1897,邢台银行股份有限公司,19,621238,借记卡
1898,邢台银行,16,628325,贷记卡
1899,凉山州商业银行,19,621057,借记卡
1900,凉山州商业银行,19,623199,借记卡
1901,漯河银行,16,628303,贷记卡
1902,达州市商业银行,19,621233,借记卡
1903,达州市商业银行,19,623588,借记卡
1904,晋中银行,19,621223,借记卡
1905,晋中银行,19,621780,借记卡
1906,驻马店银行,16,628389,贷记卡
1907,衡水银行,19,621239,借记卡
1908,衡水银行,19,623068,借记卡
1909,衡水银行,16,628380,贷记卡
1910,周口银行,16,628315,贷记卡
1911,阳泉市商业银行,16,621272,借记卡
1912,阳泉市商业银行,16,621738,借记卡
1913,宜宾市商业银行,19,621273,借记卡
1914,宜宾市商业银行,19,623079,借记卡
1915,库尔勒市商业银行,18,621263,借记卡
1916,雅安市商业银行,19,621325,借记卡
1917,雅安市商业银行,19,623084,借记卡
1918,信阳银行,16,628331,贷记卡
1919,华融湘江银行,19,621366,借记卡
1920,华融湘江银行,19,621388,借记卡
1921,营口沿海银行,19,621348,借记卡
1922,营口沿海银行,19,620063,借记卡
1923,景德镇商业银行,18,623080,借记卡
1924,哈密市商业银行,19,621360,借记卡
1925,哈密市商业银行,19,623566,借记卡
1926,湖北银行,18,621217,借记卡
1927,湖北银行,19,622959,借记卡
1928,湖北银行,17,622396,借记卡
1929,湖北银行,17,622511,借记卡
1930,湖北银行,18,621270,借记卡
1931,湖北银行,19,623076,借记卡
1932,湖北银行,16,625850,贷记卡
1933,湖北银行,16,628340,贷记卡
1934,西藏银行,19,621391,借记卡
1935,新疆汇和银行,19,621339,借记卡
1936,广东华兴银行,19,621469,借记卡
1937,广东华兴银行,19,621625,借记卡
1938,广东华兴银行,19,623113,借记卡
1939,广东华兴银行,19,623611,借记卡
1940,广东华兴银行,19,623688,借记卡
1941,广东华兴银行,19,623627,借记卡
1942,广东华兴银行,19,623293,借记卡
1943,广东华兴银行,19,623665,借记卡
1944,宁波通商银行,19,621655,借记卡
1945,宁波通商银行,19,623537,借记卡
1946,甘肃银行,19,621636,借记卡
1947,甘肃银行,19,623182,借记卡
1948,甘肃银行,16,628356,贷记卡
1949,甘肃银行,16,625201,贷记卡
1950,枣庄银行,19,623087,借记卡
1951,本溪市商业银行,19,621696,借记卡
1952,本溪市商业银行,19,623577,借记卡
1953,贵州银行,19,621460,借记卡
1954,贵州银行,17,622939,借记卡
1955,贵州银行,16,621591,借记卡
1956,贵州银行,16,622961,借记卡
1957,贵州银行,16,622508,借记卡
1958,中原银行,19,623138,借记卡
1959,中原银行,19,621035,借记卡
1960,中原银行,19,621221,借记卡
1961,中原银行,16,623660,借记卡
1962,中原银行,19,621601,借记卡
1963,中原银行,19,6224217,借记卡
1964,中原银行,19,621271,借记卡
1965,中原银行,19,621327,借记卡
1966,中原银行,19,621337,借记卡
1967,中原银行,19,621748,借记卡
1968,中原银行,18,621235,借记卡
1969,中原银行,19,621075,借记卡
1970,中原银行,19,621753,借记卡
1971,中原银行,16,622441,借记卡
1972,中原银行,19,622979,借记卡
1973,中原银行,19,623037,借记卡
1974,中原银行,19,623160,借记卡
1975,中原银行,16,623505,借记卡
1976,厦门国际银行,16,623623,借记卡
1977,海南银行,19,623621,借记卡
1978,邯郸银行,16,628377,贷记卡
1979,平安银行股份有限公司,16,627069,借记卡
1980,平安银行股份有限公司,16,627066,借记卡
1981,平安银行股份有限公司,16,627067,借记卡
1982,平安银行股份有限公司,16,627068,借记卡
1983,上海农商银行,16,622478,借记卡
1984,上海农商银行,16,940013,借记卡
1985,上海农商银行,16,621495,借记卡
1986,上海农商银行,19,621688,借记卡
1987,上海农商银行,19,623162,借记卡
1988,上海农商银行,19,623552,借记卡
1989,上海农商银行,19,62326508,借记卡
1990,昆山农信社,19,622443,借记卡
1991,昆山农信社,19,623132,借记卡
1992,昆山农信社,19,940029,借记卡
1993,常熟市农村商业银行,16,625101,准贷记卡
1994,常熟市农村商业银行,16,622462,贷记卡
1995,常熟市农村商业银行,16,628272,贷记卡
1996,常熟农村商业银行,19,623071,借记卡
1997,常熟农村商业银行,19,603694,借记卡
1998,常熟农村商业银行,19,622323,借记卡
1999,常熟农村商业银行,19,9400301,借记卡
2000,深圳农村商业银行,16,622128,借记卡
2001,深圳农村商业银行,16,622129,借记卡
2002,深圳农村商业银行,16,623035,借记卡
2003,深圳农村商业银行,16,623186,借记卡
2004,广州农村商业银行股份有限公司,18,909810,借记卡
2005,广州农村商业银行股份有限公司,18,940035,借记卡
2006,广州农村商业银行,18,621522,借记卡
2007,广州农村商业银行股份有限公司,18,622439,借记卡
2008,广州农村商业银行股份有限公司,18,623257,借记卡
2009,广东南海农村商业银行,18,940037,借记卡
2010,广东南海农村商业银行,18,622271,借记卡
2011,广东顺德农村商业银行,16,940038,借记卡
2012,广东顺德农村商业银行,16,985262,借记卡
2013,广东顺德农村商业银行,16,622322,借记卡
2014,昆明农联社,19,621017,借记卡
2015,昆明农联社,18,18572,借记卡
2016,昆明农联社,16,622369,借记卡
2017,昆明农联社,18,940042,借记卡
2018,昆明农联社,19,623190,借记卡
2019,湖北农信社,16,622412,借记卡
2020,湖北农信,16,621523,借记卡
2021,湖北农信社,16,623055,借记卡
2022,湖北农信社,16,621013,借记卡
2023,湖北农信社,16,625889,贷记卡
2024,湖北农信社,16,628254,贷记卡
2025,湖北农信社,16,623276,借记卡
2026,武汉农信,17,940044,借记卡
2027,徐州市郊农村信用合作联社,16,622312,借记卡
2028,江阴农村商业银行,16,628381,贷记卡
2029,江阴市农村商业银行,16,622481,贷记卡
2030,江阴农村商业银行,16,622341,借记卡
2031,江阴农村商业银行,16,940058,借记卡
2032,江阴农村商业银行,16,623115,借记卡
2033,重庆农村商业银行股份有限公司,16,940020,借记卡
2034,重庆农村商业银行,16,621465,借记卡
2035,重庆农村商业银行,16,621528,借记卡
2036,重庆农村商业银行,16,621258,借记卡
2037,重庆农村商业银行,16,622867,借记卡
2038,重庆农村商业银行,16,622885,借记卡
2039,山东农村信用联合社,16,900105,借记卡
2040,山东农村信用联合社,16,900205,借记卡
2041,山东农村信用联合社,16,622319,借记卡
2042,山东省农村信用社联合社,16,621521,借记卡
2043,山东省农村信用社联合社,16,621690,借记卡
2044,山东省农村信用社联合社,16,622320,借记卡
2045,山东省农村信用社联合社,16,628375,贷记卡
2046,青岛农信,16,62231902,借记卡
2047,青岛农信,16,90010502,借记卡
2048,青岛农信,16,90020502,借记卡
2049,东莞农村商业银行,19,622328,借记卡
2050,东莞农村商业银行,19,940062,借记卡
2051,东莞农村商业银行,16,625288,贷记卡
2052,东莞农村商业银行,19,623038,借记卡
2053,东莞农村商业银行,16,625888,贷记卡
2054,张家港农村商业银行,17,622332,借记卡
2055,张家港农村商业银行,17,940063,借记卡
2056,张家港农村商业银行,17,623123,借记卡
2057,福建省农村信用社联合社,19,622184,借记卡
2058,福建省农村信用社联合社,19,621251,借记卡
2059,福建省农村信用社联合社,19,621589,借记卡
2060,福建省农村信用社联合社,19,623036,借记卡
2061,福建省农村信用社联合社,19,621701,借记卡
2062,福建省农村信用社联合社,19,622127,借记卡
2063,北京农村商业银行,19,621066,借记卡
2064,北京农村商业银行,19,621560,借记卡
2065,北京农村商业银行,19,621068,借记卡
2066,北京农村商业银行,19,620088,借记卡
2067,北京农村商业银行,19,621067,借记卡
2068,北京农村商业银行,19,62326520,借记卡
2069,北京农村商业银行,19,622138,借记卡
2070,北京农商行,16,625186,贷记卡
2071,北京农商行,16,628336,贷记卡
2072,北京农商行,16,625526,贷记卡
2073,天津农村商业银行,19,622531,借记卡
2074,天津农村商业银行,19,622329,借记卡
2075,天津农村商业银行,19,623103,借记卡
2076,鄞州农村合作银行,19,623539,借记卡
2077,鄞州农村合作银行,16,621024,借记卡
2078,鄞州农村合作银行,16,622339,借记卡
2079,宁波鄞州农村合作银行,16,620500,借记卡
2080,宁波鄞州农村合作银行,16,622289,贷记卡
2081,宁波鄞州农村合作银行,16,622389,贷记卡
2082,宁波鄞州农村合作银行,16,628300,贷记卡
2083,佛山市三水区农村信用合作社,19,622343,借记卡
2084,成都农村商业银行,16,625516,准贷记卡
2085,成都农村商业银行,19,621516,借记卡
2086,成都农村商业银行股份有限公司,19,622345,借记卡
2087,江苏农信社,19,622452,借记卡
2088,江苏省农村信用社联合社,19,621578,借记卡
2089,江苏农信社,19,622324,借记卡
2090,江苏省农村信用社联合社,19,623066,借记卡
2091,江苏省农村信用社联合社,19,623267,借记卡
2092,吴江农商行,16,622648,贷记卡
2093,吴江农商行,16,628248,贷记卡
2094,吴江农商行,16,622488,借记卡
2095,吴江农商行,16,623110,借记卡
2096,浙江省农村信用社联合社,19,622858,借记卡
2097,浙江省农村信用社联合社,19,621058,借记卡
2098,浙江省农村信用社联合社,19,621527,借记卡
2099,浙江省农村信用社联合社,19,623091,借记卡
2100,浙江省农村信用社联合社,19,621537,借记卡
2101,浙江省农村信用社联合社,19,621736,借记卡
2102,浙江省农村信用社联合社,19,623540,借记卡
2103,浙江省农村信用社联合社,16,622686,贷记卡
2104,浙江省农村信用社联合社,16,622288,贷记卡
2105,浙江省农村信用社联合社,16,628280,贷记卡
2106,苏州银行股份有限公司,19,622855,借记卡
2107,苏州银行股份有限公司,19,621461,借记卡
2108,苏州银行股份有限公司,19,623521,借记卡
2109,珠海农村商业银行,19,622859,借记卡
2110,太仓农村商业银行,19,622869,借记卡
2111,太仓农村商业银行,19,623075,借记卡
2112,尧都区农村信用合作社联社,19,622882,借记卡
2113,贵州省农村信用社联合社,19,621779,借记卡
2114,贵州省农村信用社联合社,19,621590,借记卡
2115,贵州省农村信用社联合社,19,622893,借记卡
2116,无锡农村商业银行,16,622895,借记卡
2117,无锡农村商业银行,16,623125,借记卡
2118,湖南省农村信用社联合社,19,623090,借记卡
2119,湖南省农村信用社联合社,19,621519,借记卡
2120,湖南省农村信用社联合社,19,621539,借记卡
2121,湖南省农村信用社联合社,19,622169,借记卡
2122,江西农信联合社,19,622681,借记卡
2123,江西农信联合社,19,622682,借记卡
2124,江西农信联合社,19,622683,借记卡
2125,江西农信联合社,16,621592,借记卡
2126,河南省农村信用社联合社,18,622991,借记卡
2127,河南省农村信用社联合社,18,621585,借记卡
2128,河南省农村信用社联合社,18,623013,借记卡
2129,河南省农村信用社联合社,18,623059,借记卡
2130,河北省农村信用社联合社,19,622358,借记卡
2131,河北省农村信用社联合社,19,623025,借记卡
2132,河北省农村信用社联合社,19,621021,借记卡
2133,河北省农村信用社联合社,19,623501,借记卡
2134,陕西省农村信用社联合社,19,621566,借记卡
2135,陕西省农村信用社联合社,19,622506,借记卡
2136,陕西省农村信用社联合社,19,623027,借记卡
2137,陕西省农村信用社联合社,19,623028,借记卡
2138,陕西省农村信用社联合社,16,628323,贷记卡
2139,广西农村信用社联合社,19,622992,借记卡
2140,广西农村信用社联合社,19,623133,借记卡
2141,广西壮族自治区农村信用社联合社,16,625121,贷记卡
2142,广西壮族自治区农村信用社联合社,16,628330,贷记卡
2143,新疆维吾尔自治区农村信用社联合,16,621008,借记卡
2144,新疆农村信用社联合社,16,621525,借记卡
2145,新疆维吾尔自治区农村信用社联合,16,621287,借记卡
2146,新疆维吾尔自治区农村信用社联合社,16,628277,贷记卡
2147,吉林农信联合社,19,622935,借记卡
2148,吉林农信联合社,19,621531,借记卡
2149,吉林省农村信用社联合社,19,623181,借记卡
